date,input_flow1,input_viscosity,dilute_dmf,SL_temp,SL_1st_flow,SL_2nd_flow,SL_3rd_flow,CDL_1st_temp,CDL_2nd_temp,CDL_3rd_temp,TOP_temp,vacuum,Luwa_amp,Stamo_amp,output_viscosity,total_flow,dilute_ratio
2019-02-18 12:10:00,1551.7586198000001,31.604946697000003,314.38790386,132.34182769,60.16730782499999,84.956417913,60.0,104.89754948999999,103.15284203000002,108.38714433,81.48986770799999,110.09181937000001,11.208832072,19.378175455,200.5233352,1551.7586198000001,4.935808918688593
2019-02-18 12:20:00,1550.7809239,31.621327512999994,314.29554840000003,132.33133450000003,60.160969812999994,85.057721104,60.0,104.88822896000002,103.25040458000001,108.39444958000001,81.48216213200001,110.05966244000001,11.347305765000002,19.241168967,197.0,1550.7809239,4.934148548379503
2019-02-18 12:30:00,1550.724208,31.637708325,314.2031928999999,132.32084132999998,60.154631800000004,84.92163944400002,60.0,104.87849915,103.34796714,108.39555834000001,81.47445655599998,110.02595438,11.504684999,19.115336441,194.80329709999998,1550.724208,4.935418363153115
2019-02-18 12:40:00,1550.2770914,31.654089137999996,314.1108374,132.31034815,60.14829378599999,84.90748090599999,60.0,104.86876933,103.44552968,108.38099747999999,81.46675098,110.00122843,11.67850579,19.100000380000004,193.5800157,1550.2770914,4.935446049019384
2019-02-18 12:50:00,1550.9758848000001,31.670469952999998,314.0184819,132.29985498000002,60.14195577400001,84.943876754,60.0,104.8590395,103.54949309000001,108.36567172,81.459045405,110.0,11.841326189,19.067832594,193.1068392,1550.9758848000001,4.9391229312862945
2019-02-18 13:00:00,1550.8170221999999,31.686850765000003,313.92612642,132.2893618,60.135617761999995,85.069273243,60.0,104.84930968,103.66146731,108.35034598,81.45133983,110.0,12.021826398000002,19.066331084,193.5934005,1550.8170221999999,4.940069945389542
2019-02-18 13:10:00,1549.9625602999997,31.703231578999997,313.83377095000003,132.27886861000002,60.129279748,84.966868552,60.0,104.83957986,103.77346607000001,108.33502022,81.443634253,110.01320943,12.206834001999999,19.099132472999997,195.0131273,1549.9625602999997,4.938801058943206
2019-02-18 13:20:00,1548.4090004,31.719612393,313.74141545000003,132.26837544,60.12294173600001,85.05936032400001,60.0,104.82985004999998,103.88546484000001,108.31969448,81.435928678,110.06742523,12.409827998,19.143899792999996,195.2967686,1548.4090004,4.9353031641650285
2019-02-18 13:30:00,1551.0209931000002,31.735993205999996,313.64905995,132.25788227,60.116603724000015,85.071336136,60.0,104.82012023,103.99746361,108.30436871999999,81.42822310199999,110.05434112,12.633977328,19.178303167999996,195.0399883,1551.0209931000002,4.945084143874859
2019-02-18 13:40:00,1550.4273311,31.752374018999994,313.55670445,132.24738909,60.110265711,85.00288093500001,60.0,104.81039041000001,104.10946237,108.28904298,81.420517528,109.94983237000001,12.847991563000003,19.167266383000005,193.9820177,1550.4273311,4.944647360736732
2019-02-18 13:50:00,1550.9582623000001,31.768754834000003,313.46434897,132.23689591,60.103927697,85.097763775,60.0,104.80066058,104.20393152999998,108.27371722000001,81.41281195,110.08667147999999,13.032688166,19.137767644,191.84328180000003,1550.9582623000001,4.947797947027252
2019-02-18 14:00:00,1549.6464848,31.785135646000004,313.3719935,132.22640273000002,60.097589685,84.879487867,60.0,104.79093076,104.24612637,108.25839148,81.40510637499999,109.82246381,13.540304482,19.106134872000005,189.861821,1549.6464848,4.945070130525242
2019-02-18 14:10:00,1551.2889426999998,31.80151646,313.279638,132.21590956,60.091251673,84.904174239,60.0,104.78120095000001,104.28483702999999,108.24306572,81.39740080000001,109.85323235000001,13.591986151,19.103333227000004,188.3433716,1551.2889426999998,4.951770733021595
2019-02-18 14:20:00,1550.1784253,31.817897274,313.1872825,132.20541639,60.084913660000005,84.80000305,60.0,104.77147113000001,104.32354769999999,108.22773998,81.389695225,109.88400085999999,13.890924059999998,19.100532435,186.62513280000002,1550.1784253,4.949685098723637
2019-02-18 14:30:00,1549.9780053,31.834278085999994,313.09492700000004,132.19492320000003,60.078575647,84.87249920100001,60.0,104.76174131,104.36225836999999,108.21241422,81.381989648,109.95214055000001,14.275879231,19.106135185000003,186.2347053,1549.9780053,4.950505011855397
2019-02-18 14:40:00,1550.5746411,31.850658900999996,313.00257153,132.18443003,60.072237634,84.97872629700001,60.0,104.75201148000001,104.41242285000003,108.19708849999999,81.374284072,109.93858966999998,14.558635306,19.133001588000003,186.0700244,1550.5746411,4.953871891596852
2019-02-18 14:50:00,1550.5160029,31.867039714000004,312.91021605000003,132.17393685000002,60.065899622,85.027967733,60.0,104.74228165999997,104.52487080000003,108.18176274999999,81.366578498,109.96896318000002,14.998871217000001,19.171166735999996,184.7239061,1550.5160029,4.955146631109809
2019-02-18 15:00:00,1550.9276126000002,31.883384971999998,312.81786055,132.16344368,60.059561608,85.11631039800001,60.0,104.73255185000001,104.64669527000001,108.166437,81.35887292199999,110.12115152999999,15.395334362000003,19.102499140000003,183.9048716,1550.9276126000002,4.957925387869929
2019-02-18 15:10:00,1549.6444430999998,31.895404909999996,312.72550505000004,132.1529505,60.053223595999995,85.012074436,60.0,104.72282203,104.76422646,108.15111124999999,81.351167345,110.19981564999998,15.521647163,18.940993692000003,182.307651,1549.6444430999998,4.95528640317404
