input_viscosity(t-0),SL_temp(t-0),SL_1st_flow(t-0),SL_2nd_flow(t-0),SL_3rd_flow(t-0),CDL_1st_temp(t-0),CDL_2nd_temp(t-0),CLD_3rd_temp(t-0),TOP_temp(t-0),vacuum(t-0),Luwa_amp(t-0),dilute_ratio(t-0),input_viscosity(t-1),SL_temp(t-1),SL_1st_flow(t-1),SL_2nd_flow(t-1),SL_3rd_flow(t-1),CDL_1st_temp(t-1),CDL_2nd_temp(t-1),CLD_3rd_temp(t-1),TOP_temp(t-1),vacuum(t-1),Luwa_amp(t-1),dilute_ratio(t-1),input_viscosity(t-2),SL_temp(t-2),SL_1st_flow(t-2),SL_2nd_flow(t-2),SL_3rd_flow(t-2),CDL_1st_temp(t-2),CDL_2nd_temp(t-2),CLD_3rd_temp(t-2),TOP_temp(t-2),vacuum(t-2),Luwa_amp(t-2),dilute_ratio(t-2),input_viscosity(t-3),SL_temp(t-3),SL_1st_flow(t-3),SL_2nd_flow(t-3),SL_3rd_flow(t-3),CDL_1st_temp(t-3),CDL_2nd_temp(t-3),CLD_3rd_temp(t-3),TOP_temp(t-3),vacuum(t-3),Luwa_amp(t-3),dilute_ratio(t-3)
0.13377483523077774,0.4677037081858997,-0.8309455112522929,0.5847099331824883,-1.260935567836958,0.8003109000157207,-0.3319313726492919,-1.0002862342172714,1.6567335054891899,-0.09786419289068828,-0.2610000750051393,-1.8179842313262908,0.13377483523077774,0.4677037081858997,-0.8309455112522929,0.5841623376587107,-1.260935567836958,0.8003109000157207,-0.3345973919491573,-1.0002862342172714,1.6567335054891899,0.5474280281681133,-0.2610000750051393,-1.7562474103408543,0.13377483523077774,0.4677037081858997,-0.8309455112522929,0.5814243600398241,-1.260935567836958,0.8003109000157207,-0.3372634112490189,-1.0002862342172714,1.6567335054891899,1.2644193849000471,-0.2610000750051393,-1.7937978108191577,0.13377483523077774,0.4677037081858997,-0.8309455112522929,0.5764960003258278,-1.260935567836958,0.8003109000157207,-0.3399294305488844,-1.0002862342172714,1.6567335054891899,1.3361185205732813,-0.2610000750051393,-1.807735802340801
0.15137135076729152,0.4677037081858997,-0.8300667132588292,0.5836147421349339,-1.260935567836958,0.7935149697980505,-0.31060321825038,-0.9860227816096292,1.6740818912276718,-0.8148555496226221,0.3087591125473261,-1.919283657194228,0.14843859817787292,0.4677037081858997,-0.8300667132588292,0.5836147421349339,-1.260935567836958,0.7935149697980505,-0.31060321825038,-0.9860227816096292,1.6740818912276718,-0.8148555496226221,0.24106495165000305,-1.8603573773361983,0.14843859817787292,0.4677037081858997,-0.8300667132588292,0.5836147421349339,-1.260935567836958,0.7935149697980505,-0.3132692375502416,-0.9860227816096292,1.6740818912276718,-0.8148555496226221,0.2467061317247798,-1.966016168851879,0.14843859817787292,0.4677037081858997,-0.8300667132588292,0.5830671466111562,-1.260935567836958,0.7935149697980505,-0.3132692375502416,-0.9860227816096292,1.6740818912276718,-0.7431564139494898,0.19029433097701126,-1.9005530875801004
0.1631023611249681,0.4677037081858997,-0.8291879152653661,0.5896382928964846,-1.260935567836958,0.7867190395803835,-0.11331779006043816,-0.9774647100450432,1.708778662704611,-0.4563598712566552,0.5851769362113921,-1.9781729352221136,0.1631023611249681,0.4677037081858997,-0.8291879152653661,0.5896382928964846,-1.260935567836958,0.7867190395803835,-0.11065177076057654,-0.9774647100450432,1.708778662704611,-0.4563598712566552,1.6852070507928836,-1.97901844388844,0.1631023611249681,0.4677037081858997,-0.8291879152653661,0.5896382928964846,-1.260935567836958,0.7867190395803835,-0.10798575146071113,-0.9774647100450432,1.708778662704611,-0.5280590069298893,1.2903244455585017,-1.9370012462405697,0.1631023611249681,0.4677037081858997,-0.8291879152653661,0.5896382928964846,-1.260935567836958,0.7867190395803835,-0.11065177076057654,-0.9774647100450432,1.708778662704611,-0.5280590069298893,0.3200414726968796,-2.0438679550273324
0.17483337148264466,0.4677037081858997,-0.8283091172719029,0.5803291689922696,-1.260935567836958,0.7799231093627133,-0.3292653533494265,-0.9689066384804572,1.7608238199200323,0.26063148547527865,-1.2200006877172078,-2.02316097317865,0.17483337148264466,0.4677037081858997,-0.8283091172719029,0.5808767645160473,-1.260935567836958,0.7799231093627133,-0.3239333147496995,-0.9689066384804572,1.7608238199200323,-0.02616505721745414,-1.2143595076424312,-2.0166922481130856,0.17483337148264466,0.4677037081858997,-0.8283091172719029,0.5808767645160473,-1.260935567836958,0.7799231093627133,-0.3186012761499725,-0.9689066384804572,1.7608238199200323,-0.3846607355835229,-1.2200006877172078,-2.0003230757531147,0.17483337148264466,0.4677037081858997,-0.8283091172719029,0.5808767645160473,-1.260935567836958,0.7799231093627133,-0.31060321825038,-0.9689066384804572,1.7608238199200323,-0.6714572782762557,-1.1861536072685464,-2.0010295979146
0.18656438184032328,0.4677037081858997,-0.826551521284976,0.5775911913733831,-1.260935567836958,0.7867190395803835,-0.3479274884484768,-0.9632012574374011,1.7955205913969714,-1.5318469063546578,-1.0507652854739011,-2.0265637493482007,0.18656438184032328,0.4677037081858997,-0.826551521284976,0.5775911913733831,-1.260935567836958,0.7867190395803835,-0.3399294305488844,-0.9632012574374011,1.7955205913969714,-1.5318469063546578,-1.0507652854739011,-2.048361584978753,0.18656438184032328,0.4677037081858997,-0.826551521284976,0.5775911913733831,-1.260935567836958,0.7867190395803835,-0.3319313726492919,-0.9632012574374011,1.7955205913969714,-1.1733512279886908,-1.0507652854739011,-2.0329672175137405,0.18656438184032328,0.4677037081858997,-0.826551521284976,0.5770435958496054,-1.260935567836958,0.7867190395803835,-0.3239333147496995,-0.9632012574374011,1.7955205913969714,-0.8148555496226221,-1.0507652854739011,-2.015130827755481
0.19829539219799985,0.4677037081858997,-0.8256727232915129,0.5874479108013749,-1.260935567836958,0.7912496597254959,-0.5745391289369193,-0.9546431858728149,1.8475657486123924,-0.5997581426030215,-0.8251180824828269,-2.0986808083644743,0.19829539219799985,0.4677037081858997,-0.8256727232915129,0.5874479108013749,-1.260935567836958,0.7912496597254959,-0.5718731096370576,-0.9546431858728149,1.8475657486123924,-0.5280590069298893,-0.8251180824828269,-2.1435727103738933,0.19829539219799985,0.4677037081858997,-0.8256727232915129,0.5874479108013749,-1.260935567836958,0.7912496597254959,-0.5718731096370576,-0.9546431858728149,1.8475657486123924,-0.5280590069298893,-0.8251180824828269,-2.1311002360944458,0.19829539219799985,0.4677037081858997,-0.8256727232915129,0.5869003152775981,-1.260935567836958,0.7912496597254959,-0.5718731096370576,-0.9546431858728149,1.8475657486123924,-0.4563598712566552,-0.8251180824828269,-2.2081557517492767
0.2100264025556764,0.4677037081858997,-0.8256727232915129,0.5677344719453904,-1.260935567836958,0.7980455899431661,-0.5852032061363771,-0.9489378048297592,1.8822625200893564,1.1210211135536807,-0.4358766573232217,-2.143889965164702,0.2100264025556764,0.4677037081858997,-0.8256727232915129,0.5677344719453904,-1.260935567836958,0.7980455899431661,-0.5852032061363771,-0.9489378048297592,1.8822625200893564,1.1210211135536807,-0.4866472779962135,-2.124415745810433,0.2100264025556764,0.4677037081858997,-0.8256727232915129,0.5677344719453904,-1.260935567836958,0.7980455899431661,-0.5852032061363771,-0.9489378048297592,1.8822625200893564,1.1210211135536807,-0.43023547724844496,-2.091158005416017,0.2100264025556764,0.4677037081858997,-0.8256727232915129,0.5677344719453904,-1.260935567836958,0.7980455899431661,-0.5852032061363771,-0.9489378048297592,1.8822625200893564,1.0493219778804466,-0.4866472779962135,-2.149662826136911
0.22469016550277154,0.4677037081858997,-0.8256727232915129,0.5671868764216136,-1.260935567836958,0.8025762100882784,-0.5772051482367846,-0.940379733265173,1.9343076773047772,0.5474280281681133,0.01541774865892778,-2.173635587336072,0.22175741291335294,0.4677037081858997,-0.8256727232915129,0.5671868764216136,-1.260935567836958,0.8025762100882784,-0.5772051482367846,-0.940379733265173,1.9343076773047772,0.33233062114851275,0.01541774865892778,-2.1315351584907085,0.22175741291335294,0.4677037081858997,-0.8256727232915129,0.5671868764216136,-1.260935567836958,0.8025762100882784,-0.5772051482367846,-0.940379733265173,1.9343076773047772,0.11723321412891224,0.03234128888325905,-2.2036816198881035,0.22175741291335294,0.4677037081858997,-0.8256727232915129,0.5677344719453904,-1.260935567836958,0.8025762100882784,-0.5798711675366462,-0.940379733265173,1.9343076773047772,-0.16956332856392242,-0.04099405208884078,-2.1655843301103017
0.2364211758604481,0.4677037081858997,-0.8256727232915129,0.5693772585167225,-1.260935567836958,0.8093721403059486,-0.5718731096370576,-0.934674352222117,1.9690044487817164,-1.5318469063546578,0.957494821146666,-2.2365127330330083,0.2364211758604481,0.4677037081858997,-0.8256727232915129,0.5693772585167225,-1.260935567836958,0.8093721403059486,-0.5718731096370576,-0.934674352222117,1.9690044487817164,-1.5318469063546578,0.4667121546410783,-2.2007739055614493,0.2364211758604481,0.4677037081858997,-0.8256727232915129,0.5699248540405002,-1.260935567836958,0.8093721403059486,-0.5718731096370576,-0.934674352222117,1.9690044487817164,-1.5318469063546578,0.36517091329509466,-2.1551450880977634,0.2334884232710295,0.4677037081858997,-0.8256727232915129,0.5699248540405002,-1.260935567836958,0.8093721403059486,-0.5718731096370576,-0.934674352222117,1.9690044487817164,-1.1733512279886908,0.5908181162861699,-2.124048344246436
0.24815218621812465,0.4677037081858997,-0.8256727232915129,0.5677344719453904,-1.260935567836958,0.813902760451061,-0.5638750517374651,-0.9261162806575308,2.021049605997137,-0.5280590069298893,0.5851769362113921,-2.2324654197111733,0.24815218621812465,0.4677037081858997,-0.8256727232915129,0.5677344719453904,-1.260935567836958,0.813902760451061,-0.5638750517374651,-0.9261162806575308,2.021049605997137,-0.4563598712566552,1.121089043315196,-2.1265774006590976,0.24815218621812465,0.4677037081858997,-0.8256727232915129,0.5677344719453904,-1.260935567836958,0.813902760451061,-0.5638750517374651,-0.9261162806575308,2.021049605997137,-0.3129615999102888,2.3508662996165555,-2.203140336041292,0.245219433628706,0.4677037081858997,-0.8256727232915129,0.5677344719453904,-1.260935567836958,0.813902760451061,-0.5638750517374651,-0.9261162806575308,2.021049605997137,-0.24126246423705466,1.3016068057080559,-2.1184448353397456
0.25695044398638256,0.4677037081858997,-0.8256727232915129,0.5677344719453904,-1.260935567836958,0.8206986906687312,-0.5852032061363771,-0.9204108996144708,2.0557463774740765,0.6191271638412456,-1.2200006877172078,-2.1593259452513265,0.25401769139696395,0.4677037081858997,-0.8256727232915129,0.5677344719453904,-1.260935567836958,0.8206986906687312,-0.5852032061363771,-0.9204108996144708,2.0557463774740765,0.6191271638412456,-1.2200006877172078,-2.1366929373858468,0.25401769139696395,0.4677037081858997,-0.8256727232915129,0.5677344719453904,-1.260935567836958,0.8206986906687312,-0.5878692254362387,-0.9204108996144708,2.0557463774740765,0.6191271638412456,-1.2200006877172078,-2.1502996861621178,0.25401769139696395,0.4677037081858997,-0.8256727232915129,0.5677344719453904,-1.260935567836958,0.8206986906687312,-0.5825371868365117,-0.9204108996144708,2.0557463774740765,0.6191271638412456,-1.2200006877172078,-2.1186853259690674
0.2628159491652219,0.4677037081858997,-0.8256727232915129,0.5710200450880546,-1.260935567836958,0.8252293108138437,-0.4918925306411332,-0.9147055185714148,2.0904431489510156,-0.24126246423705466,-1.1353829865955545,-2.163538510518957,0.2628159491652219,0.4677037081858997,-0.8256727232915129,0.5710200450880546,-1.260935567836958,0.8252293108138437,-0.4945585499409986,-0.9147055185714148,2.0730947632125587,-0.16956332856392242,-1.1579477068946624,-2.2462116149391984,0.2628159491652219,0.4677037081858997,-0.8256727232915129,0.5710200450880546,-1.260935567836958,0.8252293108138437,-0.4945585499409986,-0.9147055185714148,2.0730947632125587,-0.09786419289068828,-1.1071770862216708,-2.133479440245282,0.2628159491652219,0.4677037081858997,-0.8256727232915129,0.570472449564277,-1.260935567836958,0.8252293108138437,-0.497224569240864,-0.9147055185714148,2.0730947632125587,-0.02616505721745414,-1.1353829865955545,-2.18060723181076
0.2716142069334798,0.4677037081858997,-0.8256727232915129,0.5825195510873786,-1.260935567836958,0.8320252410315139,-0.27594496735214863,-0.9090001375283588,2.1077915346894978,-0.02616505721745414,-0.915376963679257,-2.200088928143584,0.2716142069334798,0.4677037081858997,-0.8256727232915129,0.5825195510873786,-1.260935567836958,0.8320252410315139,-0.2732789480522832,-0.9090001375283588,2.1077915346894978,-0.09786419289068828,-0.937941683978364,-2.140619778764836,0.2716142069334798,0.4677037081858997,-0.8256727232915129,0.5825195510873786,-1.260935567836958,0.8320252410315139,-0.26794690945255617,-0.9090001375283588,2.1077915346894978,-0.24126246423705466,-0.8815298832305954,-2.223519441012736,0.2716142069334798,0.4677037081858997,-0.8256727232915129,0.5819719555636017,-1.260935567836958,0.8320252410315139,-0.27061292875241777,-0.9090001375283588,2.1077915346894978,-0.3846607355835229,-0.937941683978364,-2.2735822240585475
0.2804124647017377,0.4677037081858997,-0.8256727232915129,0.5814243600398241,-1.2616855986593143,0.8388211712491841,-0.4599002990427672,-0.9061474470068288,2.1251399204279795,-0.8148555496226221,-0.8194769024080492,-2.0924006387614984,0.2804124647017377,0.4677037081858997,-0.8256727232915129,0.5819719555636017,-1.2616855986593143,0.8388211712491841,-0.4572342797429018,-0.9061474470068288,2.1251399204279795,-0.6714572782762557,-0.5656237990430901,-2.084709384961512,0.2804124647017377,0.4677037081858997,-0.8256727232915129,0.5825195510873786,-1.2616855986593143,0.8388211712491841,-0.4545682604430364,-0.9061474470068288,2.1251399204279795,-0.5280590069298893,-0.6671650403890738,-2.0272543566379104,0.2804124647017377,0.4677037081858997,-0.8256727232915129,0.5830671466111562,-1.260935567836958,0.8365558611766295,-0.4519022411431747,-0.9061474470068288,2.1251399204279795,-0.3846607355835229,-0.7799886418846118,-2.006532811752628
0.28921072246999363,0.33785739312740115,-0.8362182992130723,0.5803291689922696,-1.275186153461726,0.8433517913942997,-0.5052226271404564,-0.9004420659637729,2.142488306166437,-0.09786419289068828,-0.3738236765006764,-2.004828521221343,0.28921072246999363,0.33785739312740115,-0.8362182992130723,0.5803291689922696,-1.275186153461726,0.8433517913942997,-0.5078886464403181,-0.9004420659637729,2.142488306166437,-0.02616505721745414,-0.4471590174727762,-2.0860594664038623,0.28921072246999363,0.33785739312740115,-0.8362182992130723,0.579781573468492,-1.2744361226393701,0.8433517913942997,-0.5025566078405911,-0.9004420659637729,2.142488306166437,0.4757288924948792,-0.04099405208884078,-2.070296582028451,0.28921072246999363,0.33785739312740115,-0.8362182992130723,0.5792339779447152,-1.2744361226393701,0.8433517913942997,-0.497224569240864,-0.9004420659637729,2.142488306166437,0.9776228422073144,-0.3794648565754532,-2.047999449207297
0.2980089802382516,0.2080110780690872,-0.8124907533895633,0.5764960003258278,-1.2489350746792591,0.8433517913942997,-0.4305740867442629,-0.8947366849207168,2.177185077643376,-0.09786419289068828,-0.0917646727618326,-1.9994760604021704,0.2980089802382516,0.2080110780690872,-0.8116119553961002,0.575948404802051,-1.2489350746792591,0.8433517913942997,-0.4305740867442629,-0.8947366849207168,2.177185077643376,-0.09786419289068828,0.449788614416748,-2.0730279001285594,0.2980089802382516,0.2080110780690872,-0.8116119553961002,0.5754008092782733,-1.2489350746792591,0.8433517913942997,-0.4305740867442629,-0.8947366849207168,2.177185077643376,-0.09786419289068828,0.4892768749401853,-1.9939127727173311,0.2980089802382516,0.2080110780690872,-0.8116119553961002,0.5748532137544965,-1.2489350746792591,0.8433517913942997,-0.4332401060441245,-0.8947366849207168,2.177185077643376,-0.09786419289068828,-0.1538176535843779,-2.034403226821293
0.3068072380065095,0.07816476301058864,-0.8247939252980497,0.5715676406118323,-1.2601855370146022,0.8274946208864015,-0.3212672954498341,-0.8918839943991868,2.194533463381858,-0.6714572782762557,0.5569710358375084,-2.0430939460628994,0.3068072380065095,0.07816476301058864,-0.8247939252980497,0.5715676406118323,-1.2594355061922455,0.8274946208864015,-0.3399294305488844,-0.8918839943991868,2.194533463381858,-0.7431564139494898,1.679565870718107,-2.0054373814290343,0.3068072380065095,0.07816476301058864,-0.8239151273045859,0.5715676406118323,-1.2594355061922455,0.8274946208864015,-0.3585915656479309,-0.8918839943991868,2.194533463381858,-0.8148555496226221,0.9180065606232276,-1.9631733955290132,0.3068072380065095,0.07816476301058864,-0.8239151273045859,0.5715676406118323,-1.2594355061922455,0.8274946208864015,-0.3772537007469812,-0.8918839943991868,2.194533463381858,-0.8865546852958562,0.24106495165000305,-2.0511100339023365
0.3097399905959281,-0.0516815520479099,-0.8370970972065361,0.5825195510873786,-1.270685968527589,0.8093721403059486,-0.2519507936533713,-0.8861786133561308,2.21188184912034,-0.09786419289068828,-1.9533540974382024,-1.9396033833514101,0.3097399905959281,-0.0516815520479099,-0.8370970972065361,0.5819719555636017,-1.270685968527589,0.8093721403059486,-0.25728283225309834,-0.8861786133561308,2.21188184912034,-0.09786419289068828,-1.9533540974382024,-1.9353402775290156,0.3097399905959281,-0.0516815520479099,-0.8362182992130723,0.5819719555636017,-1.2699359377052324,0.8116374503785064,-0.26261487085282537,-0.8861786133561308,2.21188184912034,-0.09786419289068828,-1.9533540974382024,-1.95003570441558,0.3097399905959281,-0.0516815520479099,-0.8362182992130723,0.5814243600398241,-1.2699359377052324,0.8116374503785064,-0.26794690945255617,-0.8890313038776567,2.21188184912034,-0.09786419289068828,-1.9533540974382024,-1.9231801471391377
